,manufactured,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,desc_mean_price,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,transmission_auto,transmission_manual,make_audi,make_bmw,make_honda,make_hyundai,make_kia,make_lexus,make_mazda,make_mercedes-benz,make_mini,make_mitsubishi,make_nissan,make_porsche,make_subaru,make_suzuki,make_toyota,make_volkswagen,make_volvo,make_others,reg_date_year,reg_date_mon,reg_date_day,lifespan_days,luxury_car,price
81,2011.0,1540.0,225.0,3498.0,4.0,11970.0,41835.646324549234,3164.0,43799.20620587753,123400.0,73659.0,73659.0,148173.75898078532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,9.0,7331.982261640798,False,131800.0
82,2018.0,1540.0,185.0,1998.0,1.0,21680.0,32552.0,1210.0,82489.0,33000.0,60007.0,80013.0,175738.78159860996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,10.0,31.0,7331.982261640798,False,215400.0
83,2009.0,1530.0,108.0,1998.0,4.0,9300.0,16509.0,1573.0,8521.0,340000.0,26727.0,26727.0,81684.02252015777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009.0,4.0,28.0,7331.982261640798,False,26400.0
84,2008.0,1310.0,97.0,1794.0,2.0,6410.0,36888.0,1361.0,25215.0,97800.0,18803.0,18803.0,79623.63215832037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,7.0,16.0,7331.982261640798,False,48200.0
85,2020.0,1620.0,152.0,2487.0,1.0,16650.0,49500.0,1784.0,75745.0,8027.0,40319.0,48447.0,175661.73112868442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2.0,9.0,7331.982261640798,False,200000.0
86,2017.0,1310.0,88.0,1496.0,1.0,8050.0,25801.0,182.0,23459.0,21000.0,16034.0,11034.0,113694.73245294292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,7.0,14.0,7331.982261640798,False,58200.0
87,2016.0,1295.0,95.3,1591.0,1.0,8570.0,50889.0,738.0,41786.0,40000.0,17755.0,17755.0,69958.68798800024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,3.0,30.0,7331.982261640798,False,62500.0
88,2008.0,1240.0,103.0,1799.0,3.0,7420.0,32121.0,1271.0,23294.0,73460.34847437544,21736.0,21736.0,78408.83908106023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11.0,24.0,7331.982261640798,False,59200.0
89,2019.0,1515.0,121.0,1998.0,1.0,10800.0,30012.0,1210.0,40405.0,19000.0,19734.0,19734.0,148463.1577072716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.0,25.0,7331.982261640798,False,112200.0
90,2019.0,1775.0,125.0,2362.0,1.0,14650.0,30890.0,1638.0,56278.0,19000.0,34487.0,40282.0,91093.48957933768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020.0,2.0,7.0,7331.982261640798,False,158200.0
92,2007.0,1312.0,114.0,1998.0,2.0,8980.0,52008.0,1815.0,29552.0,164500.0,21597.0,23757.0,75055.24257519758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5.0,16.0,7331.982261640798,False,56100.0
93,2011.0,1800.0,133.4932556713679,2982.0,2.0,14408.95552771688,20162.0,1329.176775668073,43799.20620587753,73460.34847437544,24970.0,1249.0,71995.63360233183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011.0,6.0,30.0,7304.0,False,43800.0
94,2011.0,1615.0,135.0,1796.0,2.0,9870.0,41835.646324549234,974.0,43799.20620587753,139000.0,52532.0,52532.0,112736.87804878049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4.0,20.0,7331.982261640798,False,108700.0
95,2010.0,1450.0,250.0,2480.0,6.0,16560.0,33018.0,2131.0,25103.0,113888.0,74411.0,74411.0,152798.24042792793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5.0,25.0,7331.982261640798,False,138500.0
96,2010.0,1650.0,150.0,2497.0,4.0,8320.0,40714.0,1976.0,38093.0,127033.0,38395.0,38395.0,93043.8921248167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,21.0,7331.982261640798,False,85600.0
97,1981.0,1375.0,103.0,2525.0,1.0,14408.95552771688,3913.0,280.0,43799.20620587753,73460.34847437544,3897.0,3897.0,109395.37584518832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,11.0,1.0,7331.982261640798,False,38500.0
98,2010.0,1420.0,133.4932556713679,1598.0,2.0,5030.0,23950.0,1329.176775668073,21804.0,163000.0,27237.0,1362.0,100845.62613928276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011.0,1.0,28.0,7331.982261640798,False,50400.0
99,2008.0,1730.0,125.0,2362.0,6.0,7760.0,34991.0,2129.0,24340.0,73460.34847437544,26512.0,19948.0,71742.0481418919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,8.0,8.0,7331.982261640798,False,59400.0
100,2015.0,1320.0,85.0,1560.0,1.0,10260.0,55889.0,1144.0,30424.0,70000.0,26069.0,13497.0,78598.88900756571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015.0,7.0,31.0,7331.982261640798,False,51200.0
101,2016.0,1501.0,100.0,1598.0,1.0,10140.0,46229.0,1182.0,37201.0,172569.0,21024.0,16434.0,84695.77540106952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,1.0,11.0,7331.982261640798,False,69100.0
102,2008.0,1195.0,80.0,1598.0,4.0,9020.0,16170.0,965.0,6743.0,120383.0,16084.0,16084.0,69876.6670339018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,9.0,26.0,7331.982261640798,False,20700.0
104,2020.0,1795.0,331.0,2894.0,2.0,32670.0,41510.0,2262.0,133542.0,10000.0,86726.0,128107.0,160313.30345192822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,9.0,21.0,7331.982261640798,False,394800.0
105,2016.0,1430.0,100.0,1499.0,1.0,14480.0,49156.0,684.0,43332.0,84800.0,29796.0,28715.0,120143.97823550603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5.0,30.0,7331.982261640798,False,91100.0
106,2019.0,1685.0,135.0,1998.0,1.0,18800.0,40301.0,1210.0,73219.0,10232.0,40234.0,48328.0,160364.41543352354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,10.0,30.0,7331.982261640798,False,216500.0
107,2016.0,1249.0,92.0,1597.0,1.0,10910.0,53000.0,742.0,41882.0,89000.0,19541.0,19541.0,91658.83775239889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,10.0,14.0,7331.982261640798,False,72400.0
108,2012.0,1620.0,180.0,1997.0,1.0,11970.0,41835.646324549234,1210.0,43799.20620587753,93000.0,48559.0,48559.0,114324.58074019551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,9.0,28.0,7331.982261640798,False,131800.0
109,2021.0,1160.0,133.4932556713679,1598.0,1.0,5660.0,20235.0,1329.176775668073,19997.0,73460.34847437544,18306.0,916.0,70552.45370218098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,7.0,12.0,7304.0,False,61500.0
110,2014.0,1900.0,302.0,2979.0,3.0,36320.0,93500.0,2362.0,121869.0,73460.34847437544,104655.0,160379.0,153066.81562715885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,5.0,23.0,7331.982261640798,False,197800.0
111,2008.0,1290.0,70.0,1339.0,3.0,6340.0,29670.0,767.0,21476.0,73460.34847437544,29539.0,17724.0,77679.88543234044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11.0,19.0,7331.982261640798,False,50500.0
112,2018.0,2060.0,250.0,2998.0,2.0,32310.0,32909.0,2384.0,115445.0,73460.34847437544,83555.0,122399.0,224626.51528831385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,21.0,7331.982261640798,False,328700.0
113,2016.0,1626.0,106.0,1997.0,1.0,11790.0,55501.0,1210.0,46899.0,50000.0,23227.0,24518.0,94704.32471502165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,10.0,14.0,7331.982261640798,False,80100.0
114,2010.0,1850.0,200.0,3498.0,2.0,15530.0,35416.0,3797.0,30332.0,38750.0,102205.0,102205.0,138914.83979377436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3.0,18.0,7331.982261640798,False,146300.0
116,2010.0,1280.0,133.4932556713679,1461.0,2.0,6040.0,19240.0,1329.176775668073,17701.0,133402.0,23466.0,1174.0,72300.83407323973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,15.0,7304.0,False,30600.0
117,2019.0,1780.0,133.4932556713679,1598.0,1.0,8020.0,37513.0,1329.176775668073,35941.0,73460.34847437544,27952.0,1398.0,73556.91666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,3.0,24.0,7304.0,False,84500.0
120,2007.0,1625.0,153.0,2500.0,4.0,15760.0,26004.0,2520.0,3234.0,168818.0,36637.0,40301.0,69987.11165058521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,18.0,7331.982261640798,False,10800.0
121,2018.0,1615.0,155.0,1991.0,1.0,20460.0,31307.0,1202.0,74363.0,31000.0,54329.0,69793.0,175326.95223320302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,9.0,24.0,7331.982261640798,False,196700.0
122,2019.0,1410.0,100.0,1332.0,1.0,15750.0,32889.0,586.0,65033.0,22450.0,41193.0,49671.0,209219.26884828063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,24.0,7331.982261640798,False,173700.0
123,2010.0,1427.0,114.0,1998.0,5.0,7950.0,33568.0,1452.0,29889.0,152600.0,19766.0,19766.0,77047.13825029858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7.0,20.0,7331.982261640798,False,77900.0
124,2008.0,1505.0,115.0,1997.0,4.0,8590.0,17706.0,1573.0,9479.0,207000.0,33066.0,33066.0,67094.92807541713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4.0,29.0,7331.982261640798,False,25300.0
125,2007.0,1130.0,80.0,1498.0,2.0,7800.0,19096.0,958.0,6508.0,73460.34847437544,15032.0,15032.0,82072.20137090326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5.0,10.0,7331.982261640798,False,14600.0
126,2017.0,1620.0,375.0,2891.0,5.0,28610.0,39903.0,2258.0,125123.0,50888.0,89164.0,132496.0,215038.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,2.0,14.0,7331.982261640798,False,276000.0
127,2009.0,1440.0,133.4932556713679,1560.0,3.0,7170.0,12916.0,1329.176775668073,7856.0,73460.34847437544,21528.0,1077.0,70992.81034903877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,9.0,9.0,7304.0,False,24000.0
128,2019.0,1576.0,121.0,1998.0,1.0,12040.0,52410.0,1210.0,56978.0,22000.0,23825.0,25355.0,140684.42033353428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,7.0,31.0,7331.982261640798,False,118800.0
129,2006.0,1625.0,153.0,2500.0,3.0,8370.0,46048.0,2700.0,21952.0,73460.34847437544,36638.0,40302.0,108872.16070382111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7.0,13.0,7331.982261640798,False,43900.0
131,2016.0,1284.0,86.0,1590.0,1.0,8270.0,53334.0,738.0,37909.0,110377.0,14756.0,14756.0,65339.008576674314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,9.0,13.0,7331.982261640798,False,53900.0
132,2015.0,1425.0,100.0,1499.0,2.0,12710.0,44001.0,684.0,34770.0,116000.0,26979.0,24771.0,114131.22087075918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3.0,2.0,7331.982261640798,False,76800.0
133,2008.0,1060.0,73.0,1339.0,3.0,8600.0,13943.0,767.0,7716.0,129000.0,20064.0,20064.0,94144.33256316518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6.0,11.0,7331.982261640798,False,26200.0
134,2015.0,1574.0,132.0,1999.0,2.0,11960.0,50089.0,1812.0,53772.0,117170.0,45420.0,45588.0,103449.12488578944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,1.0,26.0,7331.982261640798,False,82500.0
136,2018.0,1325.0,85.0,1197.0,2.0,9890.0,33308.0,508.0,38151.0,31000.0,20399.0,20559.0,102005.85097704602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,6.0,21.0,7331.982261640798,False,85600.0
138,2012.0,1310.0,100.0,1598.0,4.0,7480.0,41835.646324549234,742.0,43799.20620587753,120000.0,26295.0,26295.0,95445.81337171447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,7.0,16.0,7331.982261640798,False,82300.0
139,2009.0,1860.0,218.0,3456.0,2.0,14408.95552771688,39936.0,3720.0,43799.20620587753,73460.34847437544,69214.0,41529.0,146168.1784440101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,8.0,31.0,7331.982261640798,False,79400.0
140,2016.0,1615.0,155.0,1991.0,2.0,19820.0,54406.0,1202.0,91669.0,73000.0,60393.0,80708.0,219236.24510323646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5.0,16.0,7331.982261640798,False,169200.0
141,2016.0,1615.0,180.0,1997.0,3.0,16910.0,49501.0,1210.0,62862.0,71000.0,45870.0,56218.0,126220.4074669624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5.0,27.0,7331.982261640798,False,119400.0
142,2008.0,1130.0,81.0,1496.0,4.0,8240.0,12763.0,887.0,6441.0,161400.0,17140.0,17140.0,72309.83928571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009.0,3.0,4.0,7331.982261640798,False,22900.0
143,2011.0,1285.0,118.0,1390.0,2.0,7090.0,41835.646324549234,620.0,43799.20620587753,90000.0,25278.0,25278.0,74677.27272727274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011.0,11.0,18.0,7331.982261640798,False,78000.0
144,2018.0,1088.0,96.0,1498.0,1.0,9450.0,30209.0,684.0,34353.0,23000.0,17135.0,17135.0,76800.04753575436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,10.0,19.0,7331.982261640798,False,83400.0
145,2015.0,1310.0,92.0,1395.0,2.0,11370.0,59200.0,624.0,39526.0,122000.0,27587.0,20622.0,95383.5904863669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,11.0,27.0,7331.982261640798,False,64400.0
146,2013.0,1795.0,331.0,4163.0,3.0,37660.0,66751.0,4206.0,111592.0,106800.0,90910.0,135638.0,173129.4200070523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,2.0,27.0,7331.982261640798,False,220000.0
147,2009.0,1380.0,106.0,1987.0,2.0,8870.0,17706.0,1438.0,9498.0,73460.34847437544,22003.0,22003.0,85311.03402392764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009.0,12.0,29.0,7331.982261640798,False,26200.0
148,2019.0,1385.0,120.0,1332.0,1.0,14040.0,58001.0,586.0,82527.0,652.0,31542.0,36159.0,220353.49082087207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,7.0,30.0,7331.982261640798,False,172700.0
149,2010.0,1838.0,128.0,2359.0,4.0,12520.0,34935.0,1797.0,31805.0,73460.34847437544,24506.0,24506.0,105184.05118875927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10.0,27.0,7331.982261640798,False,125400.0
